Day,Country,City,Street,Cause,Avg Length (Meters),Avg Delay (Seconds),Impacted Wazers
18 abr 2024,CI,Los Ángeles,Ruta 178,null,1956,1169,10
4 abr 2024,CI,Concepción,Janequeo,null,529,540,10
14 feb 2024,CI,Los Ángeles,Ercilla,null,505,407.5,10
20 jul 2023,CI,Los Ángeles,Colón,null,972,640,10
8 may 2024,CI,Talcahuano,Jaime Repullo,null,918,1512,10
9 dic 2023,CI,Hualqui,Ruta O-722,null,735,785,10
19 nov 2023,CI,Chiguayante,8 Oriente,null,1431.8,302.6,10
2 dic 2023,CI,Talcahuano,Jaime Repullo,null,1045,303,10
4 dic 2023,CI,Chiguayante,Los Castaños,null,708.6666666666666,523.3333333333334,10
2 feb 2024,CI,Concepción,Av. 21 de Mayo,null,834,269.3333333333333,10
15 mar 2024,CI,Concepción,Argentina,null,523,552,10
25 feb 2024,CI,Hualpén,Ruta O-470,null,753,857,10
2 ago 2023,CI,San Pedro de la Paz,,null,547,3656.8,10
14 oct 2023,CI,Concepción,Camino a Nonguén,null,818,438.6666666666667,10
16 oct 2023,CI,Tomé,Manuel Montt,null,1190,897,10
28 dic 2023,CI,Concepción,Angol,null,622,508,10
7 sept 2023,CI,Talcahuano,Bilbao,null,647,550,10
22 feb 2024,CI,Los Ángeles,Camino Las Trancas,null,1597,281.5,10
28 dic 2023,CI,Talcahuano,Calle I,null,631,485,10
3 feb 2024,CI,Hualpén,Playa Ramuntcho,null,865,678.4,10
13 jul 2023,CI,Hualqui,Ruta O-560,null,4382.5,1133.75,10
28 ago 2023,CI,Los Ángeles,Ruta Q-501,null,545,467,10
30 mar 2024,CI,Concepción,Av. 21 de Mayo,null,1119,485,10
11 mar 2024,CI,Chiguayante,Ruta 156,null,2419,652,10
4 mar 2024,CI,Talcahuano,Valdivia,null,730,738,10
6 oct 2023,CI,Tomé,Ruta 150,null,4870,338,10
10 jul 2023,CI,Los Ángeles,,null,1066,500,10
15 dic 2023,CI,Los Ángeles,Condell,null,568,482,10
12 feb 2024,CI,Hualpén,Ruta O-478,null,1320,6219.2,10
4 jul 2023,CI,Hualqui,Ruta Q-60-O,null,893,899,10
30 ene 2024,CI,Hualpén,Ruta O-478,null,976,1334.5,10
5 abr 2024,CI,Los Ángeles,Juan Antonio Coloma,null,531,639,10
12 dic 2023,CI,Chiguayante,Libertad,null,810,554,10
5 nov 2023,CI,Los Ángeles,Ruta Q-35,null,1447,764.5,10
30 oct 2023,CI,San Pedro de la Paz,Camino El Venado,null,519,846,10
6 sept 2023,CI,Los Ángeles,San Martín,null,576,593,10
15 oct 2023,CI,San Pedro de la Paz,Los Mañíos,null,703,955,10
1 may 2024,CI,Los Ángeles,Ruta Q-115,null,3240.8,712.4,10
5 oct 2023,CI,Concepción,Av. Vicuña Mackenna,null,628,880,10
12 oct 2023,CI,San Pedro de la Paz,Corredor de Buses Av. Pedro Aguirre Cerda,null,738,471.5,10
4 ene 2024,CI,Concepción,Desiderio Sanhueza,null,631,1226,10
9 may 2024,CI,Los Ángeles,Av. Oriente,null,546,728,10
31 oct 2023,CI,Los Ángeles,Av. Tucapel,null,506,427,10
21 nov 2023,CI,Tomé,Los Perales,null,751,692.6,10
8 oct 2023,CI,Hualpén,Ruta O-478,null,1886,4439.2,10
6 nov 2023,CI,Talcahuano,Jaime Repullo,null,550,898,10
25 ene 2024,CI,Hualqui,Condell,null,624.6,697.4,10
25 dic 2023,CI,Tomé,,null,524,594.6666666666666,9
5 sept 2023,CI,Concepción,Av. Vicuña Mackenna,null,559,1221.5,9
10 sept 2023,CI,Los Ángeles,Colón,null,560,763,9
18 ene 2024,CI,Los Ángeles,Ruta Q-200,null,1057,605.6666666666666,9
10 jul 2023,CI,Hualpén,Camino a Lenga,null,1137,1296.25,9
6 oct 2023,CI,San Pedro de la Paz,Manuel Blanco Encalada,null,1033.25,486.75,9
8 abr 2024,CI,Tomé,Sotomayor,null,565,1069,9
30 abr 2024,CI,Los Ángeles,Ruta Q-105,null,2322.8333333333335,348.1666666666667,9
15 oct 2023,CI,Concepción,Libertador General Bernardo O'Higgins,null,686,442,9
11 jul 2023,CI,Los Ángeles,Eleuterio Ramírez,null,713,1004.3333333333334,9
10 ago 2023,CI,Concepción,Av. Vicuña Mackenna,null,503,564,9
25 sept 2023,CI,Talcahuano,Gómez Carreño,null,541,688,9
13 nov 2023,CI,Hualqui,El Águila,null,577.6666666666666,545,9
6 dic 2023,CI,Concepción,Ainavillo,null,500,888,9
18 abr 2024,CI,Concepción,Dr. Wilhelm,null,630,562.3333333333334,9
6 may 2024,CI,Talcahuano,Av. Rocoto,null,576,1030.3333333333333,9
16 oct 2023,CI,Chiguayante,,null,850,692,9
7 dic 2023,CI,Tomé,Ruta O-300,null,5159,880.3333333333334,9
6 jul 2023,CI,Los Ángeles,,null,2629.5,882,9
1 nov 2023,CI,Tomé,Ruta 150,ACCIDENT,545,1400,9
11 abr 2024,CI,Tomé,Ruta N-14-O,null,1795.5,126.5,9
4 may 2024,CI,Los Ángeles,Condell,null,713,510,9
21 nov 2023,CI,Concepción,Calle de servicio,null,600,475,9
28 mar 2024,CI,San Pedro de la Paz,Corredor de Buses Av. Pedro Aguirre Cerda,null,1010,568.5,9
28 ene 2024,CI,Los Ángeles,Ruta Q-605,null,5157.142857142857,229.14285714285714,9
17 dic 2023,CI,Tomé,Ruta O-300,null,2211,2901,9
28 mar 2024,CI,Hualpén,Ruta O-470,null,1109.3333333333333,1162.3333333333333,9
26 jun 2023,CI,Concepción,Rengo,null,609,925,9
27 ago 2023,CI,Concepción,Lincoyán,null,506,454,9
1 sept 2023,CI,Los Ángeles,Ruta Q-105,null,2877.6,1199,9
3 ene 2024,CI,Los Ángeles,Ruta Q-35,null,3275,611,9
22 mar 2024,CI,Los Ángeles,Ruta 180,null,7883,480.3333333333333,9
22 ago 2023,CI,Los Ángeles,Doctor Manuel Rioseco,null,695,695,9
3 feb 2024,CI,Tomé,,null,6307,515.3333333333334,9
2 oct 2023,CI,Los Ángeles,El Portal de Don Alberto,null,1561,291,9
31 mar 2024,CI,Chiguayante,Progreso,null,757,477.3333333333333,9
6 dic 2023,CI,Concepción,Calle de servicio,null,600,576,9
30 sept 2023,CI,Los Ángeles,Ruta Q-270,null,1097,1194,9
19 ago 2023,CI,Los Ángeles,Ruta Q-35,null,527,463,9
20 oct 2023,CI,Hualpén,Camino a Lenga,null,947,4594,9
26 feb 2024,CI,Talcahuano,28 de Octubre,null,523,499.8,9
23 oct 2023,CI,Talcahuano,Manuel Gaete,null,732,368,9
3 ago 2023,CI,Los Ángeles,Argentina,null,657,715,9
24 abr 2024,CI,Los Ángeles,Ruta Q-503,null,3312.6,382.8,9
12 feb 2024,CI,Tomé,Manuel Montt,null,533,940,9
13 mar 2024,CI,Hualpén,Ruta O-470,null,1101,276.6666666666667,9
21 oct 2023,CI,Los Ángeles,,null,690.3333333333334,1446.1666666666667,9
19 oct 2023,CI,Concepción,Calle de servicio,null,772,3479.3333333333335,9
14 may 2024,CI,Talcahuano,La Marina,null,1564,522,9
7 feb 2024,CI,Los Ángeles,Ruta Q-34,null,2466.3333333333335,192,9
29 feb 2024,CI,Los Ángeles,Ruta Q-61,ACCIDENT,655,735.5,9
13 mar 2024,CI,Los Ángeles,Laguna Verde,null,873,628,9
29 mar 2024,CI,Los Ángeles,Calle Local,null,888.6666666666666,441.6666666666667,9
29 abr 2024,CI,Talcahuano,Claudio Gay Oriente,null,519,355,9
26 sept 2023,CI,Los Ángeles,Laguna Verde,null,935,720,9
1 ago 2023,CI,Los Ángeles,Av. Francisco Encina,null,608,565,9
6 ago 2023,CI,Talcahuano,Av. Ifarle Oriente,null,559,431.1666666666667,9
25 jun 2023,CI,Concepción,Rengo,null,567,459,9
26 jun 2023,CI,San Pedro de la Paz,Daniel Belmar,null,622,703.5,9
4 may 2024,CI,Los Ángeles,Camino Las Trancas,null,1199.75,275.25,9
28 ago 2023,CI,Concepción,Janequeo,null,643,948,9
8 feb 2024,CI,Hualpén,Camino a Lenga,null,568,1309.3333333333333,9
16 abr 2024,CI,Hualpén,Camino a Lenga,null,1274,82.5,9
1 nov 2023,CI,Concepción,Obispo Hipólito Salas,null,573,481,9
7 sept 2023,CI,San Pedro de la Paz,Galvarino,null,643.75,421.5,9
17 sept 2023,CI,Los Ángeles,Ruta Q-45,null,770,528,9
21 abr 2024,CI,Talcahuano,Av. Jorge Montt,null,740.4,463.6,9
29 feb 2024,CI,Los Ángeles,Calle Local,null,730,491.25,9
27 ago 2023,CI,Talcahuano,Calle B,null,501,834,9
8 sept 2023,CI,Concepción,Galvarino,null,512,477,9
23 ene 2024,CI,Talcahuano,Autopista Interportuaria,null,1844.3333333333333,399.3333333333333,9
10 dic 2023,CI,Los Ángeles,Ruta Q-262,null,6622.714285714285,847.8571428571429,9
21 dic 2023,CI,Hualqui,Ruta O-670,null,6066.333333333333,464.6666666666667,9
15 jul 2023,CI,Concepción,O-690 Concepción - Valle Nonguen,null,2311,444.6666666666667,9
8 feb 2024,CI,Talcahuano,Griselda,null,620,832,9
1 jul 2023,CI,San Pedro de la Paz,Av. Venus,null,544,738,9
3 feb 2024,CI,Los Ángeles,Ruta Q-115,null,6855.333333333333,363.6666666666667,9
10 oct 2023,CI,San Pedro de la Paz,Los Mañíos,null,1237,591.5,9
21 ago 2023,CI,San Pedro de la Paz,Los Mañíos,ACCIDENT,563,1324,9
2 ene 2024,CI,Los Ángeles,Ruta Q-501,null,849,2083.3333333333335,9
11 mar 2024,CI,Hualqui,Ruta Q-60-O,null,4688.333333333333,320,9
24 sept 2023,CI,Concepción,Baquedano,null,505,735.5,9
11 may 2024,CI,Hualpén,Ruta O-474,null,3210,315.6,9
16 abr 2024,CI,Hualpén,Av. Costanera,null,2147,527,9
7 nov 2023,CI,Los Ángeles,Calle Local,null,523,929,9
29 ene 2024,CI,Concepción,Janequeo,null,521,974,9
12 dic 2023,CI,Los Ángeles,Calle de Servicio David Fica B.,null,883,404.1666666666667,9
22 nov 2023,CI,Los Ángeles,Av. Ricardo Vicuña,HAZARD,728,612,9
20 oct 2023,CI,Concepción,Marina de Chile,null,617,610,9
19 ago 2023,CI,Los Ángeles,Libertador Bernardo O'Higgins,null,536,922,9
29 feb 2024,CI,Hualpén,Ruta O-478,null,1508,9312.4,9
20 dic 2023,CI,Talcahuano,Jaime Repullo,null,1056,641,9
30 jun 2023,CI,Concepción,Obispo Hipólito Salas,null,638,840,9
12 oct 2023,CI,Los Ángeles,Costanera Quilque Norte,null,648,486.5,9
27 abr 2024,CI,Los Ángeles,Ruta Q-200,null,3572,518.25,9
4 oct 2023,CI,Los Ángeles,Ruta Q-110,null,3718,801.75,8
22 sept 2023,CI,Concepción,O-690 Concepción - Valle Nonguen,null,2185,935,8
9 feb 2024,CI,San Pedro de la Paz,Av. Central,null,695.5,439,8
17 feb 2024,CI,Los Ángeles,Orompello,null,578,868,8
5 ene 2024,CI,Chiguayante,Ruta 156,HAZARD,1328,4737,8
1 jul 2023,CI,Los Ángeles,Av. Tucapel,null,620,638,8
10 oct 2023,CI,Talcahuano,Carlos Dittborn,null,609.5,1067.5,8
21 ene 2024,CI,Los Ángeles,Rengo,null,624,454,8
18 jul 2023,CI,Los Ángeles,Av. Francisco Encina,null,746,490.5,8
20 abr 2024,CI,Hualpén,Ruta O-470,null,1001,402,8
2 abr 2024,CI,Talcahuano,Av. Jorge Alessandri,null,3388.25,515.75,8
25 jun 2023,CI,Los Ángeles,Ruta Q-115,null,3319.25,421.5,8
1 nov 2023,CI,Los Ángeles,Ruta Q-530,null,1514,420.5,8
25 abr 2024,CI,Los Ángeles,Doctor Manuel Rioseco,null,740,585,8
14 may 2024,CI,Concepción,Juan José Manzano,null,557,499,8
24 ene 2024,CI,Los Ángeles,Ruta Q-200,null,678,1107.5,8
31 jul 2023,CI,Concepción,Obispo Hipólito Salas,null,501,605,8
14 jul 2023,CI,Los Ángeles,Ruta Q-503,null,722,4347,8
3 may 2024,CI,Hualqui,Ruta O-722,null,2566,276.5,8
28 dic 2023,CI,Hualqui,Ruta O-722,null,736,439.75,8
20 oct 2023,CI,Los Ángeles,Mendoza,null,696,1115,8
9 jul 2023,CI,Los Ángeles,Ruta Q-34,null,5093,482,8
28 mar 2024,CI,Talcahuano,Av. Jorge Alessandri,null,1023,125.5,8
17 oct 2023,CI,Los Ángeles,Janequeo,null,653,636,8
4 sept 2023,CI,Talcahuano,Av. Jorge Montt,null,775,1279.5,8
25 mar 2024,CI,Los Ángeles,Los Copihues,null,2018,2278.5,8
1 mar 2024,CI,San Pedro de la Paz,Av. Costanera,null,528,972,8
29 nov 2023,CI,San Pedro de la Paz,Puente Chacabuco,null,1389,231,8
27 nov 2023,CI,Talcahuano,Jaime Repullo,null,1353,496,8
19 abr 2024,CI,Concepción,Calle de servicio,null,505,1695,8
3 oct 2023,CI,Talcahuano,Av. Jorge Montt,null,506,490.5,8
17 nov 2023,CI,Talcahuano,Almirante Neff,null,818,545,8
4 feb 2024,CI,Los Ángeles,Manuel Rodríguez,null,646.5,557,8
30 abr 2024,CI,Los Ángeles,,null,583.6666666666666,734,8
14 ago 2023,CI,Talcahuano,Almirante Villarroel,null,505,461,8
20 mar 2024,CI,Los Ángeles,Ruta Q-262,null,5481.125,602.875,8
22 nov 2023,CI,Hualqui,Ruta Q-60-O,null,642,540.5,8
13 ago 2023,CI,Concepción,Martínez de Rozas,null,511,726,8
12 ago 2023,CI,Hualqui,Ruta Q-60-O,null,4604,217.5,8
8 abr 2024,CI,Concepción,Ruta 156,null,1135,1408,8
23 jun 2023,CI,Los Ángeles,Bulnes,null,996,698,8
1 ago 2023,CI,Tomé,Nogueira,null,539,567,8
1 may 2024,CI,Concepción,Cruz,null,509,939,8
11 sept 2023,CI,Concepción,Martínez de Rozas,null,510,505,8
11 ago 2023,CI,Los Ángeles,Bulnes,null,619,907,8
2 mar 2024,CI,Hualpén,Ruta O-478,null,1508,620,8
13 abr 2024,CI,Concepción,Av. Vicuña Mackenna,null,714,456,8
5 abr 2024,CI,Concepción,Calle de servicio,null,505,502,8
11 ene 2024,CI,Los Ángeles,Ruta Q-262,null,1402,1833,8
17 sept 2023,CI,Chiguayante,Pinares,null,584,390,8
11 nov 2023,CI,Concepción,Martínez de Rozas,null,502,387.75,8
29 abr 2024,CI,Concepción,Obispo Hipólito Salas,null,867,683,8
8 feb 2024,CI,Los Ángeles,Ruta Q-35,HAZARD,2762,896,8
12 oct 2023,CI,Los Ángeles,Ruta Q-503,null,600,1445,8
25 jun 2023,CI,Concepción,Barros Arana,null,530,443,8
12 ago 2023,CI,Concepción,Dr. Wilhelm,null,630,530,8
19 mar 2024,CI,San Pedro de la Paz,Av. Venus,null,526,889,8
8 abr 2024,CI,San Pedro de la Paz,Los Fresnos,null,577,588,8
14 may 2024,CI,Los Ángeles,Ruta Q-105,null,3103.6,285,8
27 ene 2024,CI,Los Ángeles,Ruta Q-105,null,1302,433,8
29 sept 2023,CI,Los Ángeles,Ruta Q-105,null,4918.333333333333,385,8
14 oct 2023,CI,Talcahuano,Las Hortensias,null,698.5,1387.5,8
16 ene 2024,CI,Hualpén,Playa Ramuntcho,null,865,748.6666666666666,8
7 mar 2024,CI,Los Ángeles,Ruta Q-200,null,820,391.25,8
7 may 2024,CI,Los Ángeles,Ruta Q-200,null,7909.5,345,8
22 sept 2023,CI,Hualpén,Ruta O-474,null,2154,428.3333333333333,8
18 abr 2024,CI,San Pedro de la Paz,Corredor de Buses Av. Pedro Aguirre Cerda,null,874,648.5,8
1 sept 2023,CI,Talcahuano,Av. Gran Bretaña,null,635,782,8
4 may 2024,CI,Los Ángeles,Ruta Q-200,null,1025,556.75,8
17 jul 2023,CI,Concepción,Ruta 146,null,7171.25,212.75,8
29 nov 2023,CI,Talcahuano,Aníbal Pinto,null,560,640,8
17 sept 2023,CI,Hualpén,Camino a Lenga,null,568,700,8
17 ene 2024,CI,Concepción,Valencia,null,543,1236,8
6 dic 2023,CI,Los Ángeles,Ruta Q-200,null,5065,428,8
9 ene 2024,CI,San Pedro de la Paz,Av. Los Parques,null,616,428.75,8
28 oct 2023,CI,Los Ángeles,Ruta Q-134,null,3153,316.8,8
20 feb 2024,CI,Concepción,Cruz,null,642,723,8
10 nov 2023,CI,Chiguayante,Ruta 156,null,1209.5,642,8
3 jul 2023,CI,Talcahuano,Aníbal Pinto,null,694,700,8
3 dic 2023,CI,San Pedro de la Paz,Nueva 1,null,673,654,8
2 feb 2024,CI,Los Ángeles,Ruta Q-61,ACCIDENT,683,1042,8
3 abr 2024,CI,Hualpén,Av. Las Golondrinas,null,1336.3333333333333,302.3333333333333,8
26 abr 2024,CI,Tomé,Av. Enrique Molina Garmendia,null,799.5,930,8
19 oct 2023,CI,Concepción,Av. Manuel Rodríguez,null,884,802,8
11 oct 2023,CI,Concepción,Martínez de Rozas,null,505,854.3333333333334,8
28 dic 2023,CI,Los Ángeles,Ruta Q-61,HAZARD,4694,423,8
10 jul 2023,CI,Talcahuano,Jaime Repullo,null,678,457,8
21 dic 2023,CI,Los Ángeles,Av. Almirante Latorre,null,865,436.5,8
28 ene 2024,CI,Hualqui,La Cuesta,null,3995.8571428571427,473.57142857142856,8
14 sept 2023,CI,Los Ángeles,,null,1286.5,416.5,8
3 ago 2023,CI,Tomé,O'Higgins,null,590,532,8
5 ene 2024,CI,Los Ángeles,Ruta Q-61,HAZARD,3027,85,8
24 abr 2024,CI,Los Ángeles,Ruta Q-61,null,2697,556,8
29 ago 2023,CI,Los Ángeles,Ruta Q-110,null,3718,666.75,8
14 mar 2024,CI,Los Ángeles,Q-550 Duqueco - La Isla,null,758.25,1621.5,8
11 oct 2023,CI,Tomé,Malaquías Concha,null,631,1007.75,8
7 oct 2023,CI,Los Ángeles,,null,1719,479.8333333333333,8
11 ago 2023,CI,Los Ángeles,Ruta Q-105,null,558,528.5,8
12 abr 2024,CI,Los Ángeles,Doctor Manuel Rioseco,null,636,571,8
21 jul 2023,CI,Concepción,Av. Vicuña Mackenna,null,549,749,8
14 jul 2023,CI,Talcahuano,Ruta O-480,null,1073,293.6666666666667,8
17 dic 2023,CI,Los Ángeles,Ercilla,null,753,528,8
6 ene 2024,CI,Talcahuano,Calle I,null,631,995.3333333333334,8
24 jun 2023,CI,Concepción,Caletera Norte General Bonilla,null,747.2,401,8
2 mar 2024,CI,Los Ángeles,Ruta Q-35,null,1948,1372,8
15 oct 2023,CI,Hualqui,Ruta O-670,null,4836,437.25,8
19 sept 2023,CI,Hualpén,Ruta O-470,null,663,899,8
6 oct 2023,CI,Hualpén,,null,763,2483.5,8
25 ago 2023,CI,Talcahuano,Aníbal Pinto,null,560,604,8
9 dic 2023,CI,Hualpén,Playa Ramuntcho,null,865,413.25,8
20 jul 2023,CI,Tomé,O'Higgins,null,693,518,8
29 ene 2024,CI,Chiguayante,O'Higgins,null,758.5,395.75,8
25 nov 2023,CI,Hualqui,Ruta O-670,null,3731,371.25,8
3 ene 2024,CI,Los Ángeles,Ruta Q-34,null,1330,599,8
5 oct 2023,CI,Hualpén,Camino a Lenga,null,1137,2012.5,8
22 sept 2023,CI,Hualqui,Ruta Q-60-O,null,4570,589.75,8
22 jul 2023,CI,Concepción,Angol,null,630,734,8
31 jul 2023,CI,Concepción,Rodolfo Briceño,null,565,420,8
29 nov 2023,CI,San Pedro de la Paz,Jerusalén,null,767,592,8
9 oct 2023,CI,Los Ángeles,Valdivia,null,599,1033,8
2 mar 2024,CI,Talcahuano,Av. Gran Bretaña,null,524,809,8
8 mar 2024,CI,Hualqui,Ruta Q-652-O,null,770,602,8
10 sept 2023,CI,Concepción,Av. Torreones Este,null,785.75,387.25,8
28 dic 2023,CI,Los Ángeles,Ruta Q-35,null,795,931,8
17 nov 2023,CI,Talcahuano,Autopista Interportuaria,null,634,557,8
9 dic 2023,CI,Los Ángeles,Av. Sor Vicenta,null,550,446,8
28 dic 2023,CI,Talcahuano,Jaime Repullo,null,1296,807,8
16 abr 2024,CI,Los Ángeles,Bulnes,null,567,650,8
14 dic 2023,CI,Los Ángeles,San Martín,null,632,712,8
25 feb 2024,CI,Concepción,Castellón,null,504,1236,8
17 oct 2023,CI,Hualqui,Ruta O-680,null,10024,442,8
15 mar 2024,CI,Concepción,Calle de servicio,null,600,568,8
19 feb 2024,CI,Hualpén,Ruta O-478,null,1508,3610.75,8
19 abr 2024,CI,Talcahuano,Jaime Repullo,null,853,534,8
14 ene 2024,CI,Chiguayante,Av. Costanera,null,2584.5,355.75,8
25 oct 2023,CI,Talcahuano,Av. Gran Bretaña,null,635,759.5,8
13 sept 2023,CI,Los Ángeles,Colo Colo,null,664,861,8
17 dic 2023,CI,Los Ángeles,Ruta Q-35,HAZARD,2291.6666666666665,610.6666666666666,8
19 jul 2023,CI,Los Ángeles,,null,779,901.6666666666666,8
5 nov 2023,CI,Los Ángeles,Ruta Q-105,null,3072,371.75,8
18 dic 2023,CI,Talcahuano,Av. Jorge Montt,null,748.5,590,8
27 ago 2023,CI,San Pedro de la Paz,Los Mañíos,null,824,910,8
27 dic 2023,CI,Hualqui,Ruta Q-652-O,null,829.5,481.75,8
8 dic 2023,CI,Hualqui,Ruta O-670,null,5088.714285714285,249.57142857142858,8
7 mar 2024,CI,Chiguayante,Av. La Alhambra,null,678,381,7
31 mar 2024,CI,Chiguayante,Marina de Chile,null,641.6666666666666,417.6666666666667,7
28 jul 2023,CI,Los Ángeles,Av. Ricardo Vicuña,null,502,876,7
4 nov 2023,CI,Los Ángeles,Ruta Q-115,null,2703.6666666666665,581.3333333333334,7
31 ago 2023,CI,Concepción,Calle de servicio,null,505,752,7
31 dic 2023,CI,Hualpén,Playa Ramuntcho,null,648,1076,7
22 jul 2023,CI,Los Ángeles,Ruta Q-105,null,744,452.5,7
3 ene 2024,CI,San Pedro de la Paz,Los Mañíos,null,824,553,7
17 ene 2024,CI,Los Ángeles,,null,745,5051.25,7
14 dic 2023,CI,Los Ángeles,Almagro,null,874,718,7
17 abr 2024,CI,Chiguayante,Ruta 156,null,2047,148,7
23 jul 2023,CI,Concepción,Colo Colo,null,505,869,7
9 jul 2023,CI,Concepción,Angol,null,502,751,7
30 ago 2023,CI,Talcahuano,Aníbal Pinto,null,738,926,7
15 feb 2024,CI,Los Ángeles,Av. Guillermo Marconi,null,512,479,7
2 mar 2024,CI,Los Ángeles,Camilo Henríquez,null,569,583,7
30 nov 2023,CI,San Pedro de la Paz,1 Norte,null,636,1857,7
26 mar 2024,CI,San Pedro de la Paz,Av. 6 Poniente,null,576.5,511,7
12 oct 2023,CI,Los Ángeles,Av. Almirante Latorre,null,598,1140,7
15 sept 2023,CI,Concepción,Av. Vicuña Mackenna,null,503,717,7
3 jul 2023,CI,Hualpén,Calle 10,null,700,291,7
15 feb 2024,CI,Hualpén,Ruta O-478,null,1911,1589.5,7
17 abr 2024,CI,Los Ángeles,Almagro,null,532,889,7
21 dic 2023,CI,Concepción,Calle de servicio,null,505,2129,7
13 oct 2023,CI,Concepción,Prieto,null,501,807,7
13 jul 2023,CI,Los Ángeles,Av. Oriente,null,534,556,7
12 ago 2023,CI,Concepción,Camino a Nonguén,null,526,441,7
27 abr 2024,CI,Los Ángeles,Ruta Q-105,null,4929.25,427,7
9 sept 2023,CI,San Pedro de la Paz,Corredor de Buses Av. Pedro Aguirre Cerda,null,738,674.5,7
17 nov 2023,CI,Los Ángeles,Baquedano,null,711,897,7
26 sept 2023,CI,Concepción,Av. Jorge Alessandri,null,630,291,7
6 feb 2024,CI,Hualpén,Av. Lenga,null,710,506,7
7 sept 2023,CI,Los Ángeles,Don Víctor,null,668,403,7
18 nov 2023,CI,Concepción,Argentina,null,507,457,7
7 dic 2023,CI,Los Ángeles,Ruta Q-105,null,6641.25,236.25,7
12 may 2024,CI,Chiguayante,Ruta 156,null,5138.4,327,7
6 ago 2023,CI,Los Ángeles,Lautaro,null,600,503,7
8 mar 2024,CI,Los Ángeles,Camino a Perales,null,3354.8333333333335,1187.8333333333333,7
27 sept 2023,CI,Los Ángeles,Colón,null,553,826.5,7
5 mar 2024,CI,Hualqui,Ruta O-670,null,3140,367.5,7
23 ago 2023,CI,Los Ángeles,Ruta Q-105,null,2799.3333333333335,435.6666666666667,7
28 sept 2023,CI,Concepción,,null,5381.333333333333,527.3333333333334,7
1 ene 2024,CI,Los Ángeles,Av. Oriente,null,1485,572,7
31 ene 2024,CI,Los Ángeles,Ruta Q-530,null,1635,384.25,7
4 jul 2023,CI,Concepción,Alonso de Ovalle,null,881,444,7
13 jul 2023,CI,Tomé,Av. Enrique Molina Garmendia,null,830.5,742,7
30 ene 2024,CI,Chiguayante,Ruta 156,null,2419,632,7
30 mar 2024,CI,Los Ángeles,Ruta Q-262,null,6943,399,7
29 dic 2023,CI,Hualqui,Ruta O-560,null,6394.6,267.4,7
29 ene 2024,CI,Concepción,Camino a Nonguén,null,733,429,7
26 jul 2023,CI,Los Ángeles,Bulnes,null,709,832,7
31 jul 2023,CI,Talcahuano,Calle B,null,729,411,7
21 ago 2023,CI,Los Ángeles,Ruta Q-503,null,3688,356.6666666666667,7
9 mar 2024,CI,Concepción,Martínez de Rozas,null,628,488,7
10 may 2024,CI,Los Ángeles,Doctor Manuel Rioseco,null,636,825,7
24 jul 2023,CI,Concepción,Tucapel,null,663,769,7
5 mar 2024,CI,Los Ángeles,Patricio Lynch,null,860,1016,7
1 ene 2024,CI,Hualpén,Ruta O-478,null,1508,483,7
11 ago 2023,CI,Los Ángeles,Ruta Q-200,null,1362,350.3333333333333,7
9 oct 2023,CI,Tomé,Mariano Egaña,null,618,503,7
11 may 2024,CI,Chiguayante,Ruta 156,null,744,559,7
3 mar 2024,CI,Hualpén,Grecia,null,1079,468,7
28 jun 2023,CI,Los Ángeles,Doctor Manuel Rioseco,null,542,548.5,7
30 ene 2024,CI,Los Ángeles,Av. Las Industrias,null,918,453.2,7
18 sept 2023,CI,Concepción,Av. Vicuña Mackenna,null,714,2585,7
23 ene 2024,CI,Los Ángeles,,null,1054,724,7
15 feb 2024,CI,Talcahuano,Jaime Repullo,null,503,557,7
6 ene 2024,CI,San Pedro de la Paz,Av. Michaihue,null,842,508,7
7 may 2024,CI,Los Ángeles,Doctor Manuel Rioseco,null,681,1014,7
3 ene 2024,CI,Los Ángeles,Ruta Q-61,null,920,428,7
6 sept 2023,CI,Los Ángeles,Libertador Bernardo O'Higgins,null,683,494,7
11 ago 2023,CI,Concepción,Av. Vicuña Mackenna,null,628,2443,7
31 jul 2023,CI,Tomé,O'Higgins,null,590,455,7
27 dic 2023,CI,Hualqui,Ruta Q-60-O,null,7023,390.75,7
6 sept 2023,CI,Talcahuano,Suecia,null,714,1447,7
23 oct 2023,CI,Concepción,Rodolfo Briceño,null,624,586,7
3 feb 2024,CI,San Pedro de la Paz,Los Mañíos,null,741,884,7
15 ago 2023,CI,Concepción,Freire,null,640,508,7
6 dic 2023,CI,Los Ángeles,Bulnes,null,896,481,7
26 jun 2023,CI,Concepción,Maipú,null,512,932,7
12 sept 2023,CI,Hualpén,Calle de servicio,null,777,984.5,7
24 oct 2023,CI,Los Ángeles,Bulnes,null,570,356,7
23 feb 2024,CI,Los Ángeles,Ruta Q-35,null,2694.8,366.4,7
18 abr 2024,CI,Tomé,Ruta N-14-O,null,737.25,523.25,7
17 ene 2024,CI,Los Ángeles,Ruta Q-520,null,2745.5,340.5,7
14 jul 2023,CI,Hualqui,El Águila,null,639,482.5,7
29 dic 2023,CI,Talcahuano,Autopista Interportuaria,null,634,1041,7
28 oct 2023,CI,Talcahuano,Aníbal Pinto,null,820,537,7
5 dic 2023,CI,Chiguayante,Los Aromos,null,594,456.3333333333333,7
14 oct 2023,CI,Concepción,Cochrane,null,559,880,7
